pub_uid,record_uid,reference,subset,region,commonname,family,genus,alive,dead,hooks_per_set,hooks_between_floats,bait,hook,leader,studycat,soak_max (hours),branchline length (m)
36,36.622,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,shorfin mako shark,Lamnidae,Isurus,6,1,798,4,fish,c,mono,observerEM,20,33.9
36,36.623,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,shorfin mako shark,Lamnidae,Isurus,1,0,798,4,other,c,mono,observerEM,20,33.9
36,36.624,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,shorfin mako shark,Lamnidae,Isurus,2,1,798,4,squid,c,mono,observerEM,20,33.9
36,36.625,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,shorfin mako shark,Lamnidae,Isurus,3,2,798,4,other,j,mono,observerEM,20,33.9
36,36.626,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,shorfin mako shark,Lamnidae,Isurus,2,0,798,4,other,j,mono,observerEM,20,33.9
36,36.627,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,shorfin mako shark,Lamnidae,Isurus,13,17,798,4,squid,j,mono,observerEM,20,33.9
36,36.628,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,shorfin mako shark,Lamnidae,Isurus,0,1,798,4,squid,other,mono,observerEM,20,33.9
36,36.629,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,silky shark,Carcharhinidae,Carcharhinus,0,4,798,4,other,c,mono,observerEM,20,33.9
36,36.63,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,silky shark,Carcharhinidae,Carcharhinus,6,4,798,4,fish,c,mono,observerEM,20,33.9
36,36.631,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,silky shark,Carcharhinidae,Carcharhinus,3,1,798,4,other,c,mono,observerEM,20,33.9
36,36.632,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,silky shark,Carcharhinidae,Carcharhinus,2,3,798,4,squid,c,mono,observerEM,20,33.9
36,36.633,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,silky shark,Carcharhinidae,Carcharhinus,2,2,798,4,other,j,mono,observerEM,20,33.9
36,36.634,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,silky shark,Carcharhinidae,Carcharhinus,21,24,798,4,squid,j,mono,observerEM,20,33.9
36,36.635,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,silky shark,Carcharhinidae,Carcharhinus,1,5,798,4,squid,other,mono,observerEM,20,33.9
36,36.636,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,dusky smooth-hound shark,Triakidae,Mustelus,0,1,798,4,fish,c,mono,observerEM,20,33.9
36,36.637,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,smooth hammerhead shark,Sphyrnidae,Sphyrna,1,0,798,4,squid,j,mono,observerEM,20,33.9
36,36.638,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,37,1,798,4,other,c,mono,observerEM,20,33.9
36,36.639,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,1,1,798,4,fish,c,mono,observerEM,20,33.9
36,36.64,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,7,0,798,4,other,c,mono,observerEM,20,33.9
36,36.641,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,15,0,798,4,squid,c,mono,observerEM,20,33.9
36,36.642,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,17,0,798,4,other,j,mono,observerEM,20,33.9
36,36.643,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,1,0,798,4,fish,j,mono,observerEM,20,33.9
36,36.644,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,54,2,798,4,squid,j,mono,observerEM,20,33.9
36,36.645,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,tiger shark,Carcharhinidae,Galeocerdo,1,0,798,4,squid,other,mono,observerEM,20,33.9
36,36.646,"NMFS. 2021c. U.S. North Atlantic, Gulf of Mexico and Caribbean Pelagic Longline Observer Program Database. Southeast Fisheries Science Center, National Marine Fisheries Service, Miami, Florida, USA.","Y (hook shape, bait type, leader material)",ao,velvet dogfish shark,Somniosidae,Scymnodon,0,1,798,4,squid,j,mono,observerEM,20,33.9
37,37.001,"Saidi, B., Karaa, S., Enajjar, S., Bradai, M. 2020a. Effects of fishing practice changes on pelagic shark longline captures in the Gulf of Gabes, Tunisia. Aquatic Conserv: Mar Freshw Ecosyst. 30:53–67.","Y (hooks between floats, bait type)",mb,sandbar shark,Carcharhinidae,Carcharhinus,323,224,748,2,fish,j,mono,observerEM,16,6.25
37,37.002,"Saidi, B., Karaa, S., Enajjar, S., Bradai, M. 2020a. Effects of fishing practice changes on pelagic shark longline captures in the Gulf of Gabes, Tunisia. Aquatic Conserv: Mar Freshw Ecosyst. 30:53–67.","Y (hooks between floats, bait type)",mb,spinner shark,Carcharhinidae,Carcharhinus,22,0,748,2,fish,j,mono,observerEM,16,6.25
37,37.003,"Saidi, B., Karaa, S., Enajjar, S., Bradai, M. 2020a. Effects of fishing practice changes on pelagic shark longline captures in the Gulf of Gabes, Tunisia. Aquatic Conserv: Mar Freshw Ecosyst. 30:53–67.","Y (hooks between floats, bait type)",mb,pelagic stingray,Dasyatidae,Pteroplatytrygon,4,8,748,2,fish,j,mono,observerEM,16,6.25
37,37.004,"Saidi, B., Karaa, S., Enajjar, S., Bradai, M. 2020a. Effects of fishing practice changes on pelagic shark longline captures in the Gulf of Gabes, Tunisia. Aquatic Conserv: Mar Freshw Ecosyst. 30:53–67.","Y (hooks between floats, bait type)",mb,sandbar shark,Carcharhinidae,Carcharhinus,163,215,1213,5,fish,j,mono,observerEM,16,6.25
37,37.005,"Saidi, B., Karaa, S., Enajjar, S., Bradai, M. 2020a. Effects of fishing practice changes on pelagic shark longline captures in the Gulf of Gabes, Tunisia. Aquatic Conserv: Mar Freshw Ecosyst. 30:53–67.","Y (hooks between floats, bait type)",mb,sandbar shark,Carcharhinidae,Carcharhinus,177,295,1213,5,other,j,mono,observerEM,16,6.25
37,37.006,"Saidi, B., Karaa, S., Enajjar, S., Bradai, M. 2020a. Effects of fishing practice changes on pelagic shark longline captures in the Gulf of Gabes, Tunisia. Aquatic Conserv: Mar Freshw Ecosyst. 30:53–67.","Y (hooks between floats, bait type)",mb,spinner shark,Carcharhinidae,Carcharhinus,5,4,1213,5,fish,j,mono,observerEM,16,6.25
37,37.007,"Saidi, B., Karaa, S., Enajjar, S., Bradai, M. 2020a. Effects of fishing practice changes on pelagic shark longline captures in the Gulf of Gabes, Tunisia. Aquatic Conserv: Mar Freshw Ecosyst. 30:53–67.","Y (hooks between floats, bait type)",mb,spinner shark,Carcharhinidae,Carcharhinus,1,1,1213,5,other,j,mono,observerEM,16,6.25
37,37.008,"Saidi, B., Karaa, S., Enajjar, S., Bradai, M. 2020a. Effects of fishing practice changes on pelagic shark longline captures in the Gulf of Gabes, Tunisia. Aquatic Conserv: Mar Freshw Ecosyst. 30:53–67.","Y (hooks between floats, bait type)",mb,shorfin mako shark,Lamnidae,Isurus,15,6,1213,5,fish,j,mono,observerEM,16,6.25
37,37.009,"Saidi, B., Karaa, S., Enajjar, S., Bradai, M. 2020a. Effects of fishing practice changes on pelagic shark longline captures in the Gulf of Gabes, Tunisia. Aquatic Conserv: Mar Freshw Ecosyst. 30:53–67.","Y (hooks between floats, bait type)",mb,shorfin mako shark,Lamnidae,Isurus,18,9,1213,5,other,j,mono,observerEM,16,6.25
37,37.01,"Saidi, B., Karaa, S., Enajjar, S., Bradai, M. 2020a. Effects of fishing practice changes on pelagic shark longline captures in the Gulf of Gabes, Tunisia. Aquatic Conserv: Mar Freshw Ecosyst. 30:53–67.","Y (hooks between floats, bait type)",mb,smooth-hound shark,Triakidae,Mustelus,2,1,1213,5,fish,j,mono,observerEM,16,6.25
37,37.011,"Saidi, B., Karaa, S., Enajjar, S., Bradai, M. 2020a. Effects of fishing practice changes on pelagic shark longline captures in the Gulf of Gabes, Tunisia. Aquatic Conserv: Mar Freshw Ecosyst. 30:53–67.","Y (hooks between floats, bait type)",mb,smooth-hound shark,Triakidae,Mustelus,8,2,1213,5,other,j,mono,observerEM,16,6.25
37,37.012,"Saidi, B., Karaa, S., Enajjar, S., Bradai, M. 2020a. Effects of fishing practice changes on pelagic shark longline captures in the Gulf of Gabes, Tunisia. Aquatic Conserv: Mar Freshw Ecosyst. 30:53–67.","Y (hooks between floats, bait type)",mb,pelagic stingray,Dasyatidae,Pteroplatytrygon,4,0,1213,5,fish,j,mono,observerEM,16,6.25
37,37.013,"Saidi, B., Karaa, S., Enajjar, S., Bradai, M. 2020a. Effects of fishing practice changes on pelagic shark longline captures in the Gulf of Gabes, Tunisia. Aquatic Conserv: Mar Freshw Ecosyst. 30:53–67.","Y (hooks between floats, bait type)",mb,pelagic stingray,Dasyatidae,Pteroplatytrygon,5,0,1213,5,other,j,mono,observerEM,16,6.25
37,37.014,"Saidi, B., Karaa, S., Enajjar, S., Bradai, M. 2020a. Effects of fishing practice changes on pelagic shark longline captures in the Gulf of Gabes, Tunisia. Aquatic Conserv: Mar Freshw Ecosyst. 30:53–67.","Y (hooks between floats, bait type)",mb,round stingray,Dasyatidae,Taeniurops,5,0,1213,5,fish,j,mono,observerEM,16,6.25
37,37.015,"Saidi, B., Karaa, S., Enajjar, S., Bradai, M. 2020a. Effects of fishing practice changes on pelagic shark longline captures in the Gulf of Gabes, Tunisia. Aquatic Conserv: Mar Freshw Ecosyst. 30:53–67.","Y (hooks between floats, bait type)",mb,round stingray,Dasyatidae,Taeniurops,5,0,1213,5,other,j,mono,observerEM,16,6.25
38,38.001,"Saidi B, Echwikhi K, Enajjar S, Karaa S, Jribi I, Bradai M. 2020b. Are circle hooks effective management measures in the pelagic longline fishery for sharks in the Gulf of Gabès? Aquatic Conservation: Marine and Freshwater Ecosystems 30:1172–1181. ",Y (hook type),mb,sandbar shark,Carcharhinidae,Carcharhinus,31,57,463,5,other,j,mono,Experiment,16,6.25
38,38.002,"Saidi B, Echwikhi K, Enajjar S, Karaa S, Jribi I, Bradai M. 2020b. Are circle hooks effective management measures in the pelagic longline fishery for sharks in the Gulf of Gabès? Aquatic Conservation: Marine and Freshwater Ecosystems 30:1172–1181. ",Y (hook type),mb,sandbar shark,Carcharhinidae,Carcharhinus,43,79,463,5,other,c,mono,Experiment,16,6.25
38,38.003,"Saidi B, Echwikhi K, Enajjar S, Karaa S, Jribi I, Bradai M. 2020b. Are circle hooks effective management measures in the pelagic longline fishery for sharks in the Gulf of Gabès? Aquatic Conservation: Marine and Freshwater Ecosystems 30:1172–1181. ",Y (hook type),mb,shorfin mako shark,Lamnidae,Isurus,1,3,463,5,other,j,mono,Experiment,16,6.25
38,38.004,"Saidi B, Echwikhi K, Enajjar S, Karaa S, Jribi I, Bradai M. 2020b. Are circle hooks effective management measures in the pelagic longline fishery for sharks in the Gulf of Gabès? Aquatic Conservation: Marine and Freshwater Ecosystems 30:1172–1181. ",Y (hook type),mb,shorfin mako shark,Lamnidae,Isurus,6,5,463,5,other,c,mono,Experiment,16,6.25
38,38.005,"Saidi B, Echwikhi K, Enajjar S, Karaa S, Jribi I, Bradai M. 2020b. Are circle hooks effective management measures in the pelagic longline fishery for sharks in the Gulf of Gabès? Aquatic Conservation: Marine and Freshwater Ecosystems 30:1172–1181. ",Y (hook type),mb,smooth-hound shark,Triakidae,Mustelus,4,4,463,5,other,j,mono,Experiment,16,6.25
38,38.006,"Saidi B, Echwikhi K, Enajjar S, Karaa S, Jribi I, Bradai M. 2020b. Are circle hooks effective management measures in the pelagic longline fishery for sharks in the Gulf of Gabès? Aquatic Conservation: Marine and Freshwater Ecosystems 30:1172–1181. ",Y (hook type),mb,smooth-hound shark,Triakidae,Mustelus,6,0,463,5,other,c,mono,Experiment,16,6.25
39,39.001,"Saidi, B., Enajjar, S., Karaa, S., Echwikhi, K., Jribi, I., Bradai, M. 2019. Shark pelagic longline fishery in the Gulf of Gabes: Inter-decadal inspection reveals management needs. Mediterranean Marine Science 0: 532-541.",N,mb,blackchin guitarfish,Rhinobatidae,Rhinobatos,2,1,1213,5,other,j,mono,observerEM,16,6.25
39,39.002,"Saidi, B., Enajjar, S., Karaa, S., Echwikhi, K., Jribi, I., Bradai, M. 2019. Shark pelagic longline fishery in the Gulf of Gabes: Inter-decadal inspection reveals management needs. Mediterranean Marine Science 0: 532-541.",N,mb,bull ray,Myliobatidae,Aetomylaeus,2,0,1213,5,other,j,mono,observerEM,16,6.25
39,39.003,"Saidi, B., Enajjar, S., Karaa, S., Echwikhi, K., Jribi, I., Bradai, M. 2019. Shark pelagic longline fishery in the Gulf of Gabes: Inter-decadal inspection reveals management needs. Mediterranean Marine Science 0: 532-541.",N,mb,thornback ray,Rajidae,Raja,3,0,1213,5,other,j,mono,observerEM,16,6.25
